date,P_mm,ET_mm,R_mm,S_mm,dS,residual,RC
1950-02-01,85.18906,23.992369,22.164497,1007.0205,,,0.26018012
1950-03-01,42.71404,43.512646,26.521133,1015.1003,8.079773,-35.399513,0.6208997
1950-04-01,121.46043,63.802948,37.24777,1017.9177,2.8174438,17.592266,0.30666587
1950-05-01,49.509346,87.06959,59.492386,1001.7329,-16.184814,-80.86781,1.2016395
1950-06-01,39.222668,87.50134,41.99865,933.5032,-68.22974,-22.047592,1.0707749
1950-07-01,23.724318,74.68803,16.378954,858.8303,-74.67285,7.3301926,0.6903867
1950-08-01,50.195644,63.28906,11.663774,825.6766,-33.153748,8.396561,0.23236625
1950-09-01,71.29502,46.75554,10.414638,813.37354,-12.30304,26.427883,0.14607805
1950-10-01,65.61541,37.306076,8.695184,826.5786,13.205078,6.409073,0.1325174
1950-11-01,101.04959,23.39485,12.820275,871.3336,44.755005,20.07946,0.12687112
1950-12-01,126.86746,17.673147,20.088696,931.7403,60.406677,28.698944,0.15834396
1951-01-01,132.51857,17.98375,33.465782,983.38385,51.643555,29.425484,0.25253654
1951-02-01,151.66841,24.758696,64.206215,1032.3745,48.99066,13.712837,0.4233328
1951-03-01,121.60319,43.127876,64.4274,1048.3325,15.958008,-1.9100952,0.5298167
1951-04-01,63.513634,60.04727,52.894634,1028.4116,-19.920898,-29.507374,0.83280754
1951-05-01,102.20859,77.77172,79.03451,1023.7239,-4.687744,-49.909897,0.7732668
1951-06-01,64.97223,85.281525,87.37288,983.296,-40.427856,-67.25432,1.3447727
1951-07-01,61.48448,86.19076,37.746387,925.0982,-58.197815,-4.2548485,0.6139173
1951-08-01,62.04365,70.32738,22.980654,884.63605,-40.46216,9.197779,0.37039492
1951-09-01,92.15651,57.911522,16.80203,868.374,-16.262024,33.70498,0.18232061
1951-10-01,148.76746,42.93327,28.105288,918.8809,50.506897,27.222,0.18892094
1951-11-01,183.04358,28.290205,82.38285,1010.7603,91.879395,-19.508873,0.45007232
1951-12-01,54.588455,15.67933,34.790447,1018.8756,8.115295,-3.9966164,0.6373224
1952-01-01,82.50873,18.037626,30.24645,1030.9924,12.116821,22.107826,0.36658487
1952-02-01,54.954987,24.078848,33.49467,1050.7653,19.772827,-22.39136,0.60949284
1952-03-01,46.221653,42.09235,29.43329,1029.6029,-21.162354,-4.141634,0.63678575
1952-04-01,76.50115,64.6097,32.758617,1014.7574,-14.84552,-6.0216484,0.42821077
1952-05-01,59.867676,86.03011,44.784706,992.40076,-22.356628,-48.590515,0.74806154
1952-06-01,40.55488,86.13821,29.575937,930.7489,-61.651855,-13.507408,0.72928184
1952-07-01,55.659588,80.68745,15.736899,867.5229,-63.226013,22.461254,0.28273475
1952-08-01,52.823715,67.61682,12.712779,842.15045,-25.372437,-2.1334496,0.24066423
1952-09-01,92.92649,49.98818,19.73006,847.7411,5.590637,17.617615,0.21231902
1952-10-01,107.287636,34.797867,27.526197,883.23474,35.493652,9.469917,0.2565645
1952-11-01,91.58525,22.926817,22.804636,915.78394,32.549194,13.304604,0.248999
1952-12-01,129.8671,18.462406,31.863798,969.6113,53.827393,25.713501,0.24535698
1953-01-01,56.510853,15.239228,30.709085,1007.52264,37.911316,-27.348776,0.54341924
1953-02-01,63.046257,22.126352,26.160233,1017.523,10.000366,4.759308,0.4149371
1953-03-01,28.124289,44.86889,25.367002,1009.3466,-8.176392,-33.93521,0.9019607
1953-04-01,104.59223,60.784504,31.887821,1000.7768,-8.569824,20.48973,0.30487752
1953-05-01,78.02639,90.99451,36.534874,990.7596,-10.017212,-39.48578,0.4682374
1953-06-01,130.27849,92.44253,44.230762,993.8163,3.0567017,-9.451504,0.33950934
1953-07-01,60.42982,93.1311,34.799347,954.5999,-39.21637,-28.284256,0.57586384
1953-08-01,76.864555,83.70374,22.090294,908.2696,-46.330322,17.40084,0.28739247
1953-09-01,77.31275,55.484028,18.175497,885.6593,-22.61029,26.263517,0.23509055
1953-10-01,193.08826,41.509533,55.426697,937.72943,52.07013,44.081894,0.2870537
1953-11-01,39.052425,24.022825,38.12284,991.91425,54.184814,-77.27805,0.97619647
1953-12-01,49.88213,15.1916,20.901403,976.2995,-15.614746,29.403872,0.41901585
1954-01-01,80.97509,15.661552,18.356325,993.5443,17.244812,29.712402,0.22669101
1954-02-01,96.49327,18.963736,28.594252,1038.2103,44.666016,4.269264,0.29633415
1954-03-01,108.57907,41.46437,51.708195,1074.7379,36.527588,-21.121082,0.47622618
1954-04-01,95.33915,62.457245,43.442966,1063.5706,-11.167358,0.60629654,0.45566764
1954-05-01,135.42403,83.939064,63.876698,1078.9937,15.423096,-27.81483,0.4716792
1954-06-01,89.952644,96.64887,67.53305,1046.766,-32.22766,-42.001617,0.7507623
1954-07-01,62.842613,91.7684,41.823368,983.73755,-63.028442,-7.7207184,0.6655256
1954-08-01,70.62459,70.3555,29.605398,924.6551,-59.08246,29.74615,0.41919392
1954-09-01,36.373337,51.701046,16.951653,897.5957,-27.059387,-5.2199745,0.46604612
1954-10-01,60.706085,37.35594,13.464324,893.47797,-4.117737,14.003556,0.22179529
1954-11-01,89.04809,22.989237,13.408639,923.81903,30.341064,22.30915,0.1505775
1954-12-01,81.62997,16.531235,19.751133,975.2035,51.38446,-6.0368614,0.24195935
1955-01-01,88.738716,16.921455,19.59564,999.8988,24.695312,27.526306,0.22082402
1955-02-01,118.892944,26.800428,27.860836,1036.3179,36.419067,27.812607,0.23433548
1955-03-01,93.281235,41.027645,46.45569,1069.8043,33.48645,-27.688549,0.49801752
1955-04-01,41.041878,65.2104,39.242992,1046.6293,-23.175049,-40.23647,0.95616955
1955-05-01,58.947857,79.423065,47.05069,1001.40857,-45.220703,-22.305191,0.79817474
1955-06-01,61.000214,79.699684,43.637306,956.8506,-44.557983,-17.778793,0.71536314
1955-07-01,73.269394,88.572014,27.597502,915.9034,-40.947205,-1.952919,0.376658
1955-08-01,68.840706,74.69172,17.56242,890.4438,-25.459595,2.0461617,0.2551168
1955-09-01,116.3637,64.13823,20.384218,897.44116,6.9973755,24.843878,0.17517678
1955-10-01,114.007095,43.804195,20.390778,931.4979,34.056763,15.755356,0.17885534
1955-11-01,79.6586,24.118092,18.995607,986.67096,55.173035,-18.628136,0.23846273
1955-12-01,69.537544,15.415996,19.769331,1012.95886,26.287903,8.064316,0.28429723
1956-01-01,66.462364,16.802965,22.897308,1035.845,22.886108,3.8759842,0.3445154
1956-02-01,89.48156,17.296251,28.205475,1050.3575,14.512573,29.467262,0.31520993
1956-03-01,103.88887,33.99185,48.920147,1081.7329,31.375366,-10.398495,0.4708892
1956-04-01,122.955086,58.706486,66.04623,1090.2931,8.560181,-10.357811,0.53715736
1956-05-01,67.91715,89.040306,63.683876,1062.6111,-27.682007,-57.125023,0.93767
1956-06-01,80.80601,90.547806,46.122917,1019.31537,-43.295715,-12.569,0.57078576
1956-07-01,54.5561,89.378426,32.20206,965.3528,-53.962585,-13.061798,0.5902559
1956-08-01,50.179245,64.38998,23.155931,909.23785,-56.11493,18.748268,0.46146432
1956-09-01,62.319717,47.673885,21.580782,883.6894,-25.548462,18.613512,0.3462914
1956-10-01,67.27325,38.677334,13.457461,890.8383,7.148926,7.989526,0.2000418
1956-11-01,120.76298,22.829573,19.03132,942.3678,51.52948,27.372604,0.15759234
1956-12-01,35.72346,13.41087,12.371444,977.99115,35.623352,-25.682205,0.34631145
1957-01-01,81.954765,16.360468,15.870688,1004.2957,26.304565,23.419044,0.19365181
1957-02-01,79.71632,22.98584,21.067497,1032.6868,28.391052,7.271927,0.26428086
1957-03-01,45.22114,40.951607,27.049877,1036.763,4.076172,-26.856514,0.59816885
1957-04-01,97.95494,63.786,41.31047,1047.5488,10.785889,-17.927418,0.42172933
1957-05-01,140.93095,76.754265,55.853428,1045.8253,-1.7235107,10.046772,0.39631766
1957-06-01,87.48739,96.92452,70.11704,1033.9656,-11.859741,-67.694435,0.8014531
1957-07-01,64.531235,91.98998,36.10958,955.0742,-78.89136,15.323029,0.5595675
1957-08-01,61.63433,73.434456,21.793745,912.53925,-42.534973,8.941101,0.3535975
1957-09-01,48.611526,54.496162,14.831548,891.621,-20.918274,0.20209122,0.3051035
1957-10-01,105.96641,40.995106,16.515373,918.2394,26.618408,21.837517,0.1558548
1957-11-01,129.74594,24.652882,34.994267,978.77997,60.54059,9.558212,0.26971376
1957-12-01,107.3476,16.964203,30.103033,1019.25354,40.47357,19.806793,0.28042576
1958-01-01,66.96152,17.704082,25.78236,1053.5143,34.260742,-10.785667,0.3850325
1958-02-01,73.376274,22.67465,26.081299,1054.7654,1.2510986,23.369225,0.35544595
1958-03-01,101.34955,37.991848,38.081512,1078.0836,23.318237,1.9579506,0.37574428
1958-04-01,144.92549,60.483196,78.8134,1106.7961,28.712524,-23.083633,0.54382014
1958-05-01,52.524014,90.86464,74.74178,1058.4912,-48.30493,-64.77748,1.4230021
1958-06-01,75.014915,88.46124,47.34513,994.2703,-64.22089,3.429428,0.6311429
1958-07-01,50.702267,88.474075,29.190376,947.9473,-46.322998,-20.63919,0.5757213
1958-08-01,51.254036,67.025055,20.116888,896.53925,-51.40808,15.520172,0.39249372
1958-09-01,48.358086,53.78607,13.901204,876.77997,-19.759277,0.43008804,0.2874639
1958-10-01,88.13809,39.103264,21.411453,893.65796,16.87799,10.745384,0.24293076
1958-11-01,152.69325,24.06306,25.197987,947.2088,53.550842,49.881363,0.16502358
1958-12-01,136.66663,17.997953,36.929886,1019.4215,72.21271,9.526077,0.27021876
1959-01-01,61.03764,19.364672,30.751019,1055.7517,36.3302,-25.408253,0.5038042
1959-02-01,26.1579,22.670717,22.51533,1051.9983,-3.753418,-15.274729,0.8607468
1959-03-01,102.53363,40.558754,30.612886,1044.5571,-7.441162,38.803154,0.29856434
1959-04-01,113.73505,66.79461,42.73749,1064.032,19.474854,-15.271908,0.3757636
1959-05-01,95.312065,87.56893,57.309372,1058.6344,-5.397583,-44.168655,0.6012814
1959-06-01,80.81444,99.301865,48.474377,1019.989,-38.645386,-28.316422,0.59982324
1959-07-01,48.642906,99.90372,26.722904,956.4694,-63.519592,-14.464127,0.549369
1959-08-01,68.698944,76.91592,16.490519,909.3592,-47.11023,22.402739,0.24004035
1959-09-01,69.25633,60.036015,13.320211,904.566,-4.793213,0.6933193,0.19233203
1959-10-01,110.75526,41.386463,19.410519,905.72375,1.1577759,48.800495,0.17525595
1959-11-01,154.21407,24.297705,34.694565,984.2727,78.54895,16.672852,0.22497666
1959-12-01,167.22311,20.288391,76.81835,1061.4142,77.14148,-7.0251083,0.4593764
1960-01-01,83.40702,16.011429,45.297207,1068.805,7.390869,14.707516,0.54308623
1960-02-01,106.79234,23.097857,55.986847,1090.2112,21.406128,6.3015137,0.524259
1960-03-01,141.85349,41.81283,71.156784,1099.7502,9.5390625,19.344803,0.50162166
1960-04-01,97.857704,66.21282,65.23786,1099.968,0.21777344,-33.810753,0.6666604
1960-05-01,60.96556,86.0562,79.25365,1078.77,-21.197998,-83.146286,1.2999741
1960-06-01,68.61919,94.07471,60.930504,1011.5399,-67.2301,-19.155922,0.88795143
1960-07-01,64.7581,88.67528,29.411776,959.2639,-52.276,-1.052948,0.45417908
1960-08-01,56.377953,70.622826,23.220264,923.41437,-35.84955,-1.6155891,0.41186783
1960-09-01,137.11183,53.4082,38.377636,920.46814,-2.946228,48.27222,0.27990025
1960-10-01,181.25972,41.19699,69.670135,981.4827,61.014587,9.378006,0.38436633
1960-11-01,114.835434,22.974932,62.000065,1020.6752,39.192444,-9.332005,0.5399036
1960-12-01,149.82979,18.738766,71.43132,1055.1592,34.48401,25.17569,0.47674978
1961-01-01,110.77436,16.56022,67.11116,1080.2551,25.095947,2.0070343,0.6058366
1961-02-01,36.915268,24.57575,36.08489,1070.2738,-9.981323,-13.764048,0.9775058
1961-03-01,24.366533,46.497078,28.573647,1036.3713,-33.902466,-16.801727,1.1726595
1961-04-01,107.39157,61.202557,40.501446,1016.829,-19.542358,25.229927,0.37713802
1961-05-01,83.11109,85.569855,44.740967,1016.534,-0.2949829,-46.904747,0.5383273
1961-06-01,70.47856,90.137955,48.531742,996.0307,-20.503296,-47.687836,0.6886029
1961-07-01,64.36546,87.1541,28.967403,932.414,-63.6167,11.860661,0.45004576
1961-08-01,27.856674,69.63211,15.544313,884.7428,-47.671204,-9.648544,0.5580104
1961-09-01,26.025507,45.98993,9.561934,848.5347,-36.20807,6.681713,0.36740628
1961-10-01,124.948715,41.0092,16.859304,874.1973,25.662598,41.41761,0.13492979
1961-11-01,141.90147,24.002766,28.440426,940.2059,66.008545,23.449738,0.20042375
1961-12-01,76.36166,15.680242,22.650223,982.89246,42.686584,-4.6553917,0.29661775
1962-01-01,67.69879,17.697474,25.451214,1011.5844,28.691956,-4.1418495,0.37594783
1962-02-01,63.342754,22.220026,21.301899,1017.0935,5.509094,14.311733,0.33629575
1962-03-01,118.92038,38.30734,39.78014,1050.8494,33.75586,7.077038,0.3345107
1962-04-01,98.43573,66.45872,49.463943,1055.4991,4.6497803,-22.136711,0.5024999
1962-05-01,76.66373,79.625175,61.186813,1028.2231,-27.276001,-36.87226,0.7981195
1962-06-01,63.647335,84.75629,60.657837,984.53674,-43.6864,-38.080383,0.9530303
1962-07-01,45.336136,86.97537,29.896746,921.9779,-62.558838,-8.977142,0.6594463
1962-08-01,29.195482,64.41637,15.550996,866.73755,-55.240356,4.4684753,0.53265077
1962-09-01,54.888813,46.167713,9.993366,838.608,-28.129578,26.857311,0.18206564
1962-10-01,84.352196,39.216896,9.477593,852.07654,13.468567,22.18914,0.1123574
1962-11-01,177.697,25.848042,30.556736,949.6675,97.59094,23.701294,0.17195977
1962-12-01,90.037056,16.842623,20.82528,999.1888,49.5213,2.8478546,0.23129676
1963-01-01,99.45307,15.9433775,44.832535,1045.981,46.792175,-8.115013,0.45079085
1963-02-01,108.49085,18.497662,48.984745,1064.5994,18.618408,22.390041,0.45151037
1963-03-01,89.31711,36.9642,51.732567,1070.7905,6.191162,-5.57082,0.5792011
1963-04-01,102.963875,61.41812,71.60859,1076.8751,6.0845947,-36.14743,0.69547296
1963-05-01,102.37866,84.449905,71.438416,1056.9604,-19.914673,-33.594986,0.69778615
1963-06-01,92.22597,93.008675,61.290073,1034.6716,-22.288818,-39.783962,0.6645642
1963-07-01,78.29463,97.798515,34.341713,971.5601,-63.11151,9.265915,0.43862155
1963-08-01,89.68555,81.06156,29.89418,938.2414,-33.318726,12.048531,0.33332217
1963-09-01,104.52466,60.38812,37.103947,943.3432,5.1018066,1.9307861,0.35497794
1963-10-01,93.91068,44.075085,29.915035,966.5829,23.239685,-3.3191223,0.31854773
1963-11-01,141.35432,24.3132,53.99062,998.80005,32.217163,30.83334,0.38195238
1963-12-01,104.52611,17.33036,41.36165,1033.8948,35.094727,10.739372,0.3957064
1964-01-01,30.161886,14.249454,28.263796,1044.8817,10.986938,-23.338303,0.9370699
1964-02-01,69.56877,20.732195,25.682417,1042.0997,-2.7819824,25.936144,0.3691659
1964-03-01,138.04012,38.69855,49.97231,1075.7671,33.66736,15.7019005,0.36201295
1964-04-01,88.15835,66.55886,69.831604,1086.2336,10.466553,-58.69867,0.7921156
1964-05-01,66.53409,84.32041,58.08878,1031.0314,-55.20227,-20.672836,0.8730679
1964-06-01,84.646484,97.36305,37.094563,982.6485,-48.382874,-1.428257,0.4382292
1964-07-01,65.40761,96.87107,23.153137,944.0181,-38.63037,-15.986229,0.35398233
1964-08-01,75.30119,77.97725,16.572336,903.728,-40.2901,21.041708,0.22008066
1964-09-01,40.5202,58.595497,10.8446455,884.8608,-18.867249,-10.052696,0.26763555
1964-10-01,207.67918,42.851105,39.387947,935.38043,50.519653,74.92048,0.18965766
1964-11-01,83.137665,23.919312,25.861275,1010.1643,74.783875,-41.426796,0.31106567
1964-12-01,123.57258,17.61907,36.331364,1040.8287,30.664429,38.957718,0.2940083
1965-01-01,93.65896,17.274431,46.014748,1080.3727,39.543945,-9.174164,0.4913011
1965-02-01,50.439888,21.483004,38.200127,1084.8842,4.5114746,-13.754717,0.75733966
1965-03-01,94.9803,41.16158,53.739292,1093.7742,8.890015,-8.810585,0.5657941
1965-04-01,87.325035,62.657997,42.09304,1072.1593,-21.614868,4.1888657,0.48202717
1965-05-01,92.0417,84.751274,51.162605,1043.2697,-28.889648,-14.982529,0.5558633
1965-06-01,61.65676,89.730446,60.63473,1024.3833,-18.886353,-69.82207,0.9834239
1965-07-01,60.209152,83.39039,37.45556,952.7419,-71.64142,11.004623,0.62209076
1965-08-01,108.765816,72.90937,31.817234,921.9051,-30.836792,34.876003,0.29252973
1965-09-01,191.98967,60.620235,73.24151,970.0729,48.167786,9.960136,0.3814867
1965-10-01,40.837177,41.88835,34.017876,977.00037,6.92749,-41.99654,0.8330124
1965-11-01,133.3462,25.982273,31.104517,990.5726,13.572205,62.687218,0.23326136
1965-12-01,76.36826,16.75905,34.945118,1028.3503,37.77777,-13.113674,0.4575869
1966-01-01,82.125275,15.992326,37.798748,1041.489,13.138672,15.19553,0.4602572
1966-02-01,94.77801,22.538363,43.81675,1063.7458,22.256836,6.1660614,0.46230924
1966-03-01,62.16198,47.055138,41.376865,1064.4967,0.7508545,-27.020878,0.6656298
1966-04-01,102.69489,61.849113,41.48067,1046.5474,-17.94934,17.31445,0.40392146
1966-05-01,98.235085,91.30515,56.76365,1051.5062,4.9588623,-54.79258,0.5778348
1966-06-01,63.621853,101.80636,43.305992,1002.95795,-48.54828,-32.942215,0.68067795
1966-07-01,97.62301,88.44707,32.96427,953.506,-49.451965,25.663635,0.33766907
1966-08-01,120.03588,74.623085,45.748764,940.66223,-12.84375,12.507782,0.38112575
1966-09-01,78.56839,58.51076,29.533892,934.12,-6.5422363,-2.9340267,0.37590042
1966-10-01,185.10439,44.259136,61.76664,982.41046,48.290466,30.78814,0.33368546
1966-11-01,158.63374,26.113352,86.25831,1043.2622,60.851746,-14.589668,0.5437576
1966-12-01,82.55047,16.92144,52.57586,1056.9071,13.644897,-0.5917282,0.6368935
1967-01-01,48.31182,14.263277,35.32658,1051.5403,-5.3668213,4.088787,0.7312202
1967-02-01,72.01669,20.242079,28.79883,1051.4056,-0.13464355,23.110426,0.39989105
1967-03-01,67.47749,45.702137,31.463505,1051.7997,0.39404297,-10.082191,0.46628147
1967-04-01,97.351494,62.61928,38.21321,1044.9163,-6.883423,3.4024239,0.39252824
1967-05-01,78.18266,85.46893,53.11407,1032.1129,-12.803345,-47.596996,0.67935866
1967-06-01,86.80576,89.50047,53.196236,1001.7902,-30.322693,-25.568253,0.6128192
1967-07-01,60.192974,93.112175,36.541706,946.4105,-55.3797,-14.081207,0.6070759
1967-08-01,93.18397,76.32004,27.608585,917.0199,-29.390625,18.64597,0.2962804
1967-09-01,98.310326,59.78338,29.491493,931.5073,14.487427,-5.451973,0.29998368
1967-10-01,45.62144,38.376625,20.745716,917.6965,-13.810852,0.30995178,0.4547361
1967-11-01,119.31403,23.442307,28.94664,945.7124,28.01593,38.909157,0.24260885
1967-12-01,93.23035,18.272085,25.313728,986.65,40.937622,8.706909,0.2715181
1968-01-01,69.43657,18.19516,23.520834,1024.7246,38.074585,-10.35401,0.3387384
1968-02-01,116.74128,22.253614,42.029648,1052.1687,27.444092,25.013924,0.3600239
1968-03-01,46.006992,44.456295,41.465656,1052.3956,0.22692871,-40.141888,0.9012903
1968-04-01,78.376976,64.05945,40.732964,1025.5859,-26.809692,0.3942566,0.5197057
1968-05-01,121.16641,75.90319,60.734356,1008.43726,-17.148682,1.6775475,0.50124747
1968-06-01,118.66533,93.53095,59.915806,1025.5908,17.153564,-51.934994,0.50491416
1968-07-01,67.52577,94.61806,35.510956,965.87256,-59.71826,-2.8849792,0.5258874
1968-08-01,125.88186,75.66544,36.48269,945.8828,-19.989746,33.723473,0.2898169
1968-09-01,88.73452,60.032093,39.206,957.06976,11.186951,-21.690525,0.44183484
1968-10-01,48.23229,36.79685,25.876911,942.3594,-14.710388,0.26891708,0.536506
1968-11-01,159.22116,24.027605,60.31144,988.0626,45.703247,29.178871,0.37879035
1968-12-01,123.959274,18.002419,46.60594,1030.2026,42.140015,17.2109,0.37597784
